;timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY;Humidity_Penalty;cumulative_sunlight;penalty;Sunlight_Penalty;Total_Penalty;Adjusted_Orchid_Production
13747;374600;1087.25;1.1;10.5;-2.4;1841.985;71.25901;0;0.0;1958247.8816000002;0.0;0.0;0.0;1.0
13748;374700;1087.75;1.1;10.5;-2.4;1841.7299;71.26754;0;0.0;1957900.3637;0.0;0.0;0.0;1.0
13749;374800;1086.75;1.1;10.5;-2.4;1841.4751;71.27607;0;0.0;1957553.4763;0.0;0.0;0.0;1.0
13750;374900;1085.25;1.1;10.5;-2.4;1841.2206;71.28461;0;0.0;1957207.2191;0.0;0.0;0.0;1.0
13751;375000;1085.75;1.1;10.5;-2.4;1840.9663;71.29315;0;0.0;1956861.5921;0.0;0.0;0.0;1.0
13752;375100;1085.75;1.1;10.5;-2.4;1840.7123;71.301704;0;0.0;1956516.5952;0.0;0.0;0.0;1.0
13753;375200;1085.75;1.1;10.5;-2.4;1840.4586;71.310265;0;0.0;1956172.2281000002;0.0;0.0;0.0;1.0
13754;375300;1085.75;1.1;10.5;-2.4;1840.2053;71.31883;0;0.0;1955828.4908;0.0;0.0;0.0;1.0
13755;375400;1084.75;1.1;10.5;-2.4;1839.9521;71.3274;0;0.0;1955485.3831;0.0;0.0;0.0;1.0
13756;375500;1084.25;1.1;10.5;-2.4;1839.6995;71.33598;0;0.0;1955142.9049000002;0.0;0.0;0.0;1.0
13757;375600;1084.25;1.1;10.5;-2.4;1839.447;71.34456;0;0.0;1954801.0559;0.0;0.0;0.0;1.0
13758;375700;1083.25;1.1;10.5;-2.4;1839.1948;71.35315;0;0.0;1954459.8359;0.0;0.0;0.0;1.0
13759;375800;1084.25;1.1;10.5;-2.4;1838.9431;71.36174;0;0.0;1954119.2449999999;0.0;0.0;0.0;1.0
13760;375900;1084.75;1.1;10.5;-2.4;1838.6917;71.37034;0;0.0;1953779.2831000001;0.0;0.0;0.0;1.0
13761;376000;1083.75;1.1;10.5;-2.4;1838.4406;71.37894;0;0.0;1953439.9497;0.0;0.0;0.0;1.0
13762;376100;1082.75;1.1;10.5;-2.4;1838.1897;71.38754;0;0.0;1953101.2448999998;0.0;0.0;0.0;1.0
13763;376200;1083.75;1.1;10.5;-2.4;1837.9392;71.39616;0;0.0;1952763.1682;0.0;0.0;0.0;1.0
13764;376300;1084.75;1.1;10.5;-2.4;1837.6892;71.40477;0;0.0;1952425.7199;0.0;0.0;0.0;1.0
13765;376400;1082.75;1.1;10.5;-2.4;1837.4395;71.41338;0;0.0;1952088.8996000001;0.0;0.0;0.0;1.0
13766;376500;1082.25;1.1;10.5;-2.4;1837.1901;71.422005;0;0.0;1951752.7071;0.0;0.0;0.0;1.0
13767;376600;1082.25;1.1;10.5;-2.4;1836.941;71.430626;0;0.0;1951417.1420999998;0.0;0.0;0.0;1.0
13768;376700;1081.25;1.1;10.5;-2.4;1836.6924;71.439255;0;0.0;1951082.2044;0.0;0.0;0.0;1.0
13769;376800;1082.25;1.1;10.5;-2.4;1836.4442;71.44788;0;0.0;1950747.894;0.0;0.0;0.0;1.0
13770;376900;1084.75;1.1;10.5;-2.4;1836.1963;71.45651;0;0.0;1950414.2107;0.0;0.0;0.0;1.0
13771;377000;1083.75;1.1;10.5;-2.4;1835.9489;71.46514;0;0.0;1950081.1542;0.0;0.0;0.0;1.0
13772;377100;1083.25;1.1;10.5;-2.4;1835.7018;71.47378;0;0.0;1949748.7244000002;0.0;0.0;0.0;1.0
13773;377200;1083.25;1.1;10.5;-2.4;1835.4551;71.482414;0;0.0;1949416.921;0.0;0.0;0.0;1.0
13774;377300;1083.0;1.1;10.5;-2.4;1835.2087;71.49105;0;0.0;1949085.7437;0.0;0.0;0.0;1.0
13775;377400;1082.25;1.1;10.5;-2.4;1834.9629;71.49969;0;0.0;1948755.1926;0.0;0.0;0.0;1.0
13776;377500;1081.75;1.1;10.5;-2.4;1834.7174;71.50832;0;0.0;1948425.2672;0.0;0.0;0.0;1.0
13777;377600;1081.75;1.1;10.5;-2.4;1834.4723;71.51697;0;0.0;1948095.9675;0.0;0.0;0.0;1.0
13778;377700;1079.75;1.1;10.5;-2.4;1834.2277;71.525604;0;0.0;1947767.2932;0.0;0.0;0.0;1.0
13779;377800;1080.25;1.1;10.5;-2.4;1833.9835;71.53424;0;0.0;1947439.244;0.0;0.0;0.0;1.0
13780;377900;1080.25;1.1;10.5;-2.4;1833.7397;71.542885;0;0.0;1947111.8199;0.0;0.0;0.0;1.0
13781;378000;1082.25;1.1;10.5;-2.4;1833.4965;71.55152;0;0.0;1946785.0204;0.0;0.0;0.0;1.0
13782;378100;1083.25;1.1;10.5;-2.4;1833.2535;71.56016;0;0.0;1946458.8454;0.0;0.0;0.0;1.0
13783;378200;1084.25;1.1;10.5;-2.4;1833.0111;71.568794;0;0.0;1946133.2947;0.0;0.0;0.0;1.0
13784;378300;1083.75;1.1;10.5;-2.4;1832.7692;71.57743;0;0.0;1945808.3681;0.0;0.0;0.0;1.0
13785;378400;1083.75;1.1;10.5;-2.4;1832.5277;71.58607;0;0.0;1945484.0652;0.0;0.0;0.0;1.0
13786;378500;1083.75;1.1;10.5;-2.4;1832.2866;71.594696;0;0.0;1945160.386;0.0;0.0;0.0;1.0
13787;378600;1082.25;1.1;10.5;-2.4;1832.046;71.603325;0;0.0;1944837.33;0.0;0.0;0.0;1.0
13788;378700;1082.75;1.1;10.5;-2.4;1831.8059;71.61195;0;0.0;1944514.8971000002;0.0;0.0;0.0;1.0
13789;378800;1082.75;1.1;10.5;-2.4;1831.5663;71.62058;0;0.0;1944193.0872;0.0;0.0;0.0;1.0
13790;378900;1082.75;1.1;10.5;-2.4;1831.3271;71.6292;0;0.0;1943871.8997;0.0;0.0;0.0;1.0
13791;379000;1084.25;1.1;10.5;-2.6;1831.0885;71.637825;0;0.0;1943551.3346;0.0;0.0;0.0;1.0
13792;379100;1083.25;1.1;10.5;-2.6;1830.8505;71.64644;0;0.0;1943231.3916;0.0;0.0;0.0;1.0
13793;379200;1083.25;1.1;10.5;-2.6;1830.6128;71.65505;0;0.0;1942912.0706;0.0;0.0;0.0;1.0
13794;379300;1083.25;1.1;10.5;-2.6;1830.3756;71.663666;0;0.0;1942593.371;0.0;0.0;0.0;1.0
13795;379400;1083.25;1.1;10.5;-2.6;1830.139;71.67227;0;0.0;1942275.2926999999;0.0;0.0;0.0;1.0
13796;379500;1084.25;1.1;10.5;-2.6;1829.903;71.68087;0;0.0;1941957.8357000002;0.0;0.0;0.0;1.0
13797;379600;1083.75;1.1;10.5;-2.6;1829.6674;71.68947;0;0.0;1941640.9991000001;0.0;0.0;0.0;1.0
13798;379700;1083.25;1.1;10.5;-2.6;1829.4323;71.69806;0;0.0;1941324.7832;0.0;0.0;0.0;1.0
13799;379800;1082.75;1.1;10.5;-2.6;1829.1978;71.70665;0;0.0;1941009.1872999999;0.0;0.0;0.0;1.0
13800;379900;1080.25;1.1;10.5;-2.6;1828.9637;71.71523;0;0.0;1940694.2112999998;0.0;0.0;0.0;1.0
13801;380000;1077.75;1.1;10.5;-2.6;1828.7303;71.72381;0;0.0;1940379.8549;0.0;0.0;0.0;1.0
13802;380100;1077.75;1.1;10.5;-2.6;1828.4974;71.73238;0;0.0;1940066.1179000002;0.0;0.0;0.0;1.0
13803;380200;1076.75;1.1;10.5;-2.6;1828.2651;71.740944;0;0.0;1939753.0002000001;0.0;0.0;0.0;1.0
13804;380300;1075.75;1.1;10.5;-2.6;1828.0333;71.749504;0;0.0;1939440.5010000002;0.0;0.0;0.0;1.0
13805;380400;1076.75;1.1;10.5;-2.6;1827.8021;71.75806;0;0.0;1939128.6205;0.0;0.0;0.0;1.0
13806;380500;1077.75;1.1;10.5;-2.6;1827.5715;71.76661;0;0.0;1938817.3583;0.0;0.0;0.0;1.0
13807;380600;1077.75;1.1;10.5;-2.6;1827.3414;71.77515;0;0.0;1938506.7138999999;0.0;0.0;0.0;1.0
13808;380700;1078.25;1.1;10.5;-2.6;1827.1119;71.783676;0;0.0;1938196.6871;0.0;0.0;0.0;1.0
13809;380800;1078.75;1.1;10.5;-2.6;1826.883;71.792206;0;0.0;1937887.2776;0.0;0.0;0.0;1.0
13810;380900;1077.75;1.1;10.5;-2.6;1826.6548;71.80072;0;0.0;1937578.4851;0.0;0.0;0.0;1.0
13811;381000;1076.75;1.1;10.5;-2.6;1826.427;71.809235;0;0.0;1937270.3093;0.0;0.0;0.0;1.0
13812;381100;1076.75;1.1;10.5;-2.6;1826.2;71.81773;0;0.0;1936962.7497999999;0.0;0.0;0.0;1.0
13813;381200;1077.75;1.1;10.5;-2.6;1825.9734;71.82623;0;0.0;1936655.8065;0.0;0.0;0.0;1.0
13814;381300;1078.75;1.1;10.5;-2.6;1825.7476;71.83472;0;0.0;1936349.4789000002;0.0;0.0;0.0;1.0
13815;381400;1078.75;1.1;10.5;-2.6;1825.5222;71.84319;0;0.0;1936043.7665;0.0;0.0;0.0;1.0
13816;381500;1077.75;1.1;10.5;-2.6;1825.2976;71.85166;0;0.0;1935738.6693;0.0;0.0;0.0;1.0
13817;381600;1075.75;1.1;10.5;-2.6;1825.0735;71.860115;0;0.0;1935434.1866;0.0;0.0;0.0;1.0
13818;381700;1077.75;1.1;10.5;-2.6;1824.8501;71.86857;0;0.0;1935130.3184;0.0;0.0;0.0;1.0
13819;381800;1075.75;1.1;10.5;-2.6;1824.6273;71.87701;0;0.0;1934827.0644;0.0;0.0;0.0;1.0
13820;381900;1074.75;1.1;10.5;-2.6;1824.4053;71.88543;0;0.0;1934524.4243;0.0;0.0;0.0;1.0
13821;382000;1074.75;1.1;10.5;-2.6;1824.1838;71.89385;0;0.0;1934222.3974;0.0;0.0;0.0;1.0
13822;382100;1077.25;1.1;10.5;-2.6;1823.963;71.90226;0;0.0;1933920.9837;0.0;0.0;0.0;1.0
13823;382200;1073.75;1.1;10.5;-2.6;1823.7428;71.91066;0;0.0;1933620.1825;0.0;0.0;0.0;1.0
13824;382300;1075.25;1.1;10.5;-2.6;1823.5233;71.919044;0;0.0;1933319.9938;0.0;0.0;0.0;1.0
13825;382400;1074.75;1.1;10.5;-2.6;1823.3044;71.927414;0;0.0;1933020.4172;0.0;0.0;0.0;1.0
13826;382500;1072.75;1.1;10.5;-2.6;1823.0863;71.93578;0;0.0;1932721.4522;0.0;0.0;0.0;1.0
13827;382600;1073.75;1.1;10.5;-2.6;1822.8688;71.94413;0;0.0;1932423.0986;0.0;0.0;0.0;1.0
13828;382700;1075.25;1.1;10.5;-2.6;1822.652;71.95247;0;0.0;1932125.3558;0.0;0.0;0.0;1.0
13829;382800;1073.25;1.1;10.5;-2.6;1822.4359;71.9608;0;0.0;1931828.2237;0.0;0.0;0.0;1.0
13830;382900;1072.75;1.1;10.5;-2.6;1822.2205;71.96912;0;0.0;1931531.7018;0.0;0.0;0.0;1.0
13831;383000;1072.75;1.1;10.5;-2.6;1822.0059;71.97742;0;0.0;1931235.79;0.0;0.0;0.0;1.0
13832;383100;1072.5;1.1;10.5;-2.6;1821.7917;71.98571;0;0.0;1930940.4874999998;0.0;0.0;0.0;1.0
13833;383200;1074.25;1.1;10.5;-2.6;1821.5785;71.99398;0;0.0;1930645.794;0.0;0.0;0.0;1.0
13834;383300;1074.75;1.1;10.5;-2.6;1821.366;72.00224;0;0.0;1930351.7093;0.0;0.0;0.0;1.0
13835;383400;1076.25;1.1;10.5;-2.6;1821.154;72.0105;0;0.0;1930058.2329;0.0;0.0;0.0;1.0
13836;383500;1077.75;1.1;10.5;-2.6;1820.9429;72.01873;0;0.0;1929765.3645;0.0;0.0;0.0;1.0
13837;383600;1076.75;1.1;10.5;-2.6;1820.7325;72.02695;0;0.0;1929473.1036;0.0;0.0;0.0;1.0
13838;383700;1077.0;1.1;10.5;-2.6;1820.5228;72.03516;0;0.0;1929181.4499;0.0;0.0;0.0;1.0
13839;383800;1078.75;1.1;10.5;-2.6;1820.314;72.04335;0;0.0;1928890.4033;0.0;0.0;0.0;1.0
13840;383900;1078.25;1.1;10.5;-2.6;1820.1057;72.05153;0;0.0;1928599.9629;0.0;0.0;0.0;1.0
13841;384000;1078.0;1.1;10.5;-2.6;1819.8983;72.059685;0;0.0;1928310.1284999999;0.0;0.0;0.0;1.0
13842;384100;1077.25;1.1;10.5;-2.6;1819.6917;72.06783;0;0.0;1928020.8998;0.0;0.0;0.0;1.0
13843;384200;1077.25;1.1;10.5;-2.6;1819.4857;72.075966;0;0.0;1927732.2764;0.0;0.0;0.0;1.0
13844;384300;1077.75;1.1;10.5;-2.6;1819.2805;72.084076;0;0.0;1927444.2576;0.0;0.0;0.0;1.0
13845;384400;1078.75;1.1;10.5;-2.6;1819.0762;72.09218;0;0.0;1927156.8433;0.0;0.0;0.0;1.0
13846;384500;1077.75;1.1;10.5;-2.6;1818.8726;72.10026;0;0.0;1926870.033;0.0;0.0;0.0;1.0
13847;384600;1077.75;1.1;10.5;-2.6;1818.6698;72.10832;0;0.0;1926583.8262999998;0.0;0.0;0.0;1.0
13848;384700;1076.25;1.1;10.5;-2.6;1818.4678;72.11637;0;0.0;1926298.2227999999;0.0;0.0;0.0;1.0
13849;384800;1077.75;1.1;10.5;-2.6;1818.2665;72.124405;0;0.0;1926013.222;0.0;0.0;0.0;1.0
13850;384900;1076.75;1.1;10.5;-2.6;1818.066;72.13242;0;0.0;1925728.8233999999;0.0;0.0;0.0;1.0
13851;385000;1077.75;1.1;10.5;-2.6;1817.8665;72.14042;0;0.0;1925445.0269;0.0;0.0;0.0;1.0
13852;385100;1077.75;1.1;10.5;-2.6;1817.6676;72.14839;0;0.0;1925161.8317;0.0;0.0;0.0;1.0
13853;385200;1079.25;1.1;10.5;-2.6;1817.4696;72.15636;0;0.0;1924879.2375999999;0.0;0.0;0.0;1.0
13854;385300;1079.0;1.1;10.5;-2.6;1817.2725;72.1643;0;0.0;1924597.2441;0.0;0.0;0.0;1.0
13855;385400;1078.25;1.1;10.5;-2.6;1817.076;72.17222;0;0.0;1924315.8506;0.0;0.0;0.0;1.0
13856;385500;1078.75;1.1;10.5;-2.6;1816.8805;72.18013;0;0.0;1924035.0568;0.0;0.0;0.0;1.0
13857;385600;1078.5;1.1;10.5;-2.6;1816.6858;72.18801;0;0.0;1923754.8622;0.0;0.0;0.0;1.0
13858;385700;1079.25;1.1;10.5;-2.6;1816.492;72.19588;0;0.0;1923475.2666;0.0;0.0;0.0;1.0
13859;385800;1078.75;1.1;10.5;-2.6;1816.299;72.20373;0;0.0;1923196.2695;0.0;0.0;0.0;1.0
13860;385900;1076.75;1.1;10.5;-2.6;1816.1068;72.211555;0;0.0;1922917.8703;0.0;0.0;0.0;1.0
13861;386000;1076.75;1.1;10.5;-2.6;1815.9154;72.21936;0;0.0;1922640.0684;0.0;0.0;0.0;1.0
13862;386100;1078.25;1.1;10.5;-2.6;1815.725;72.22715;0;0.0;1922362.8634;0.0;0.0;0.0;1.0
13863;386200;1079.75;1.1;10.5;-2.6;1815.5354;72.23491;0;0.0;1922086.2550000001;0.0;0.0;0.0;1.0
13864;386300;1079.75;1.1;10.5;-2.6;1815.3467;72.24266;0;0.0;1921810.2426;0.0;0.0;0.0;1.0
13865;386400;1081.75;1.1;10.5;-2.6;1815.1588;72.25038;0;0.0;1921534.8257;0.0;0.0;0.0;1.0
13866;386500;1081.75;1.1;10.5;-2.6;1814.9719;72.25809;0;0.0;1921260.0041;0.0;0.0;0.0;1.0
13867;386600;1080.75;1.1;10.5;-2.6;1814.7858;72.26577;0;0.0;1920985.7772;0.0;0.0;0.0;1.0
13868;386700;1081.25;1.1;10.5;-2.6;1814.6006;72.27343;0;0.0;1920712.1444;0.0;0.0;0.0;1.0
13869;386800;1082.25;1.1;10.5;-2.6;1814.4164;72.28107;0;0.0;1920439.1055;0.0;0.0;0.0;1.0
13870;386900;1083.25;1.1;10.5;-2.6;1814.2329;72.28868;0;0.0;1920166.6597;0.0;0.0;0.0;1.0
13871;387000;1084.25;1.1;10.5;-2.6;1814.0505;72.29627;0;0.0;1919894.8066;0.0;0.0;0.0;1.0
13872;387100;1083.75;1.1;10.5;-2.6;1813.8689;72.30384;0;0.0;1919623.5459;0.0;0.0;0.0;1.0
13873;387200;1082.75;1.1;10.5;-2.6;1813.6882;72.31139;0;0.0;1919352.8769;0.0;0.0;0.0;1.0
13874;387300;1081.75;1.1;10.5;-2.6;1813.5085;72.31892;0;0.0;1919082.7992;0.0;0.0;0.0;1.0
13875;387400;1082.75;1.1;10.5;-2.6;1813.3297;72.326416;0;0.0;1918813.3122;0.0;0.0;0.0;1.0
13876;387500;1081.25;1.1;10.5;-2.6;1813.1519;72.33389;0;0.0;1918544.4155;0.0;0.0;0.0;1.0
13877;387600;1083.25;1.1;10.5;-2.6;1812.975;72.34135;0;0.0;1918276.1088;0.0;0.0;0.0;1.0
13878;387700;1081.75;1.1;10.5;-2.6;1812.799;72.34877;0;0.0;1918008.3912;0.0;0.0;0.0;1.0
13879;387800;1081.25;1.1;10.5;-2.6;1812.624;72.35618;0;0.0;1917741.2625;0.0;0.0;0.0;1.0
13880;387900;1080.25;1.1;10.5;-2.6;1812.45;72.363556;0;0.0;1917474.722;0.0;0.0;0.0;1.0
13881;388000;1079.25;1.1;10.5;-2.6;1812.2767;72.37091;0;0.0;1917208.7692;0.0;0.0;0.0;1.0
13882;388100;1079.5;1.1;10.5;-2.4;1812.1046;72.37824;0;0.0;1916943.4036;0.0;0.0;0.0;1.0
13883;388200;1079.5;1.1;10.5;-2.4;1811.9335;72.385544;0;0.0;1916678.6249;0.0;0.0;0.0;1.0
13884;388300;1078.75;1.1;10.5;-2.4;1811.7632;72.39282;0;0.0;1916414.4323;0.0;0.0;0.0;1.0
13885;388400;1078.75;1.1;10.5;-2.4;1811.594;72.40007;0;0.0;1916150.8253;0.0;0.0;0.0;1.0
13886;388500;1077.75;1.1;10.5;-2.4;1811.4258;72.4073;0;0.0;1915887.8036;0.0;0.0;0.0;1.0
13887;388600;1075.75;1.1;10.5;-2.4;1811.2585;72.4145;0;0.0;1915625.3663;0.0;0.0;0.0;1.0
13888;388700;1075.75;1.1;10.5;-2.4;1811.0923;72.42167;0;0.0;1915363.5133;0.0;0.0;0.0;1.0
13889;388800;1074.75;1.1;10.5;-2.4;1810.927;72.42882;0;0.0;1915102.2438;0.0;0.0;0.0;1.0
13890;388900;1073.25;1.1;10.5;-2.4;1810.7627;72.435936;0;0.0;1914841.5573;0.0;0.0;0.0;1.0
13891;389000;1074.25;1.1;10.5;-2.4;1810.5995;72.44303;0;0.0;1914581.4531999999;0.0;0.0;0.0;1.0
13892;389100;1074.25;1.1;10.5;-2.4;1810.4373;72.45009;0;0.0;1914321.931;0.0;0.0;0.0;1.0
13893;389200;1074.75;1.1;10.5;-2.4;1810.2761;72.45713;0;0.0;1914062.9903;0.0;0.0;0.0;1.0
13894;389300;1075.0;1.1;10.5;-2.4;1810.116;72.464134;0;0.0;1913804.6305;0.0;0.0;0.0;1.0
13895;389400;1074.25;1.1;10.5;-2.4;1809.9568;72.471115;0;0.0;1913546.8506999998;0.0;0.0;0.0;1.0
13896;389500;1074.25;1.1;10.5;-2.4;1809.7987;72.478065;0;0.0;1913289.6509;0.0;0.0;0.0;1.0
13897;389600;1073.25;1.1;10.5;-2.4;1809.6416;72.484985;0;0.0;1913033.03;0.0;0.0;0.0;1.0
13898;389700;1072.75;1.1;10.5;-2.4;1809.4856;72.49188;0;0.0;1912776.9878;0.0;0.0;0.0;1.0
13899;389800;1073.75;1.1;10.5;-2.4;1809.3306;72.49874;0;0.0;1912521.5234;0.0;0.0;0.0;1.0
13900;389900;1075.75;1.1;10.5;-2.4;1809.1768;72.50558;0;0.0;1912266.6367000001;0.0;0.0;0.0;1.0
13901;390000;1074.25;1.1;10.5;-2.4;1809.0239;72.51238;0;0.0;1912012.3269;0.0;0.0;0.0;1.0
13902;390100;1073.25;1.1;10.5;-2.4;1808.8721;72.51916;0;0.0;1911758.5933;0.0;0.0;0.0;1.0
13903;390200;1071.75;1.1;10.5;-2.4;1808.7214;72.5259;0;0.0;1911505.4355;0.0;0.0;0.0;1.0
13904;390300;1072.0;1.1;10.5;-2.4;1808.5718;72.53261;0;0.0;1911252.8528;0.0;0.0;0.0;1.0
13905;390400;1073.75;1.1;10.5;-2.4;1808.4232;72.53929;0;0.0;1911000.8446000002;0.0;0.0;0.0;1.0
13906;390500;1072.75;1.1;10.5;-2.4;1808.2758;72.545944;0;0.0;1910749.4104;0.0;0.0;0.0;1.0
13907;390600;1071.25;1.1;10.5;-2.4;1808.1294;72.55257;0;0.0;1910498.5496;0.0;0.0;0.0;1.0
13908;390700;1072.75;1.1;10.5;-2.4;1807.9841;72.55915;0;0.0;1910248.2617;0.0;0.0;0.0;1.0
13909;390800;1074.25;1.1;10.5;-2.4;1807.84;72.565704;0;0.0;1909998.546;0.0;0.0;0.0;1.0
13910;390900;1072.25;1.1;10.5;-2.4;1807.697;72.572235;0;0.0;1909749.402;0.0;0.0;0.0;1.0
13911;391000;1073.75;1.1;10.5;-2.4;1807.555;72.57873;0;0.0;1909500.8288;0.0;0.0;0.0;1.0
13912;391100;1075.25;1.1;10.5;-2.4;1807.4143;72.58518;0;0.0;1909252.8264;0.0;0.0;0.0;1.0
13913;391200;1074.75;1.1;10.5;-2.4;1807.2745;72.59161;0;0.0;1909005.3936;0.0;0.0;0.0;1.0
13914;391300;1074.25;1.1;10.5;-2.4;1807.136;72.59801;0;0.0;1908758.5301;0.0;0.0;0.0;1.0
13915;391400;1073.75;1.1;10.5;-2.4;1806.9987;72.60436;0;0.0;1908512.2351000002;0.0;0.0;0.0;1.0
13916;391500;1074.0;1.1;10.5;-2.4;1806.8623;72.61069;0;0.0;1908266.5080000001;0.0;0.0;0.0;1.0
13917;391600;1075.25;1.1;10.5;-2.4;1806.7272;72.61698;0;0.0;1908021.3482;0.0;0.0;0.0;1.0
13918;391700;1073.75;1.1;10.5;-2.4;1806.5933;72.623245;0;0.0;1907776.7555;0.0;0.0;0.0;1.0
13919;391800;1073.25;1.1;10.5;-2.4;1806.4604;72.62947;0;0.0;1907532.7286;0.0;0.0;0.0;1.0
13920;391900;1073.25;1.1;10.5;-2.4;1806.3287;72.63566;0;0.0;1907289.2673;0.0;0.0;0.0;1.0
13921;392000;1073.25;1.1;10.5;-2.4;1806.1982;72.641815;0;0.0;1907046.3708000001;0.0;0.0;0.0;1.0
13922;392100;1073.0;1.1;10.5;-2.4;1806.069;72.647934;0;0.0;1906804.0387;0.0;0.0;0.0;1.0
13923;392200;1069.75;1.1;10.5;-2.4;1805.9408;72.65402;0;0.0;1906562.27;0.0;0.0;0.0;1.0
13924;392300;1071.75;1.1;10.5;-2.4;1805.8138;72.66007;0;0.0;1906321.0643000002;0.0;0.0;0.0;1.0
13925;392400;1070.25;1.1;10.5;-2.4;1805.6881;72.666084;0;0.0;1906080.421;0.0;0.0;0.0;1.0
13926;392500;1068.75;1.1;10.5;-2.4;1805.5635;72.67206;0;0.0;1905840.3394;0.0;0.0;0.0;1.0
13927;392600;1068.5;1.1;10.5;-2.4;1805.4401;72.678;0;0.0;1905600.8188;0.0;0.0;0.0;1.0
13928;392700;1068.25;1.1;10.5;-2.4;1805.318;72.68391;0;0.0;1905361.8586;0.0;0.0;0.0;1.0
13929;392800;1066.75;1.1;10.5;-2.4;1805.197;72.68977;0;0.0;1905123.4581000002;0.0;0.0;0.0;1.0
13930;392900;1066.5;1.1;10.5;-2.4;1805.0773;72.69561;0;0.0;1904885.6167000001;0.0;0.0;0.0;1.0
13931;393000;1065.75;1.1;10.5;-2.4;1804.9587;72.7014;0;0.0;1904648.3336999998;0.0;0.0;0.0;1.0
13932;393100;1066.25;1.1;10.5;-2.4;1804.8414;72.70716;0;0.0;1904411.6084;0.0;0.0;0.0;1.0
13933;393200;1066.75;1.1;10.5;-2.4;1804.7253;72.71288;0;0.0;1904175.4403000001;0.0;0.0;0.0;1.0
13934;393300;1066.25;1.1;10.5;-2.4;1804.6105;72.71856;0;0.0;1903939.8286;0.0;0.0;0.0;1.0
13935;393400;1065.75;1.1;10.5;-2.4;1804.4968;72.724205;0;0.0;1903704.7725;0.0;0.0;0.0;1.0
13936;393500;1065.75;1.1;10.5;-2.4;1804.3845;72.72981;0;0.0;1903470.2716;0.0;0.0;0.0;1.0
13937;393600;1066.0;1.1;10.5;-2.4;1804.2733;72.735374;0;0.0;1903236.3251;0.0;0.0;0.0;1.0
13938;393700;1066.0;1.1;10.5;-2.4;1804.1635;72.740906;0;0.0;1903002.9323;0.0;0.0;0.0;1.0
13939;393800;1066.0;1.1;10.5;-2.4;1804.0549;72.74639;0;0.0;1902770.0927000002;0.0;0.0;0.0;1.0
13940;393900;1066.25;1.1;10.5;-2.4;1803.9476;72.75184;0;0.0;1902537.8054;0.0;0.0;0.0;1.0
13941;394000;1068.25;1.1;10.5;-2.4;1803.8416;72.75725;0;0.0;1902306.0699;0.0;0.0;0.0;1.0
13942;394100;1067.75;1.1;10.5;-2.4;1803.7367;72.76262;0;0.0;1902074.8852000001;0.0;0.0;0.0;1.0
13943;394200;1069.25;1.1;10.5;-2.4;1803.6332;72.767944;0;0.0;1901844.2508;0.0;0.0;0.0;1.0
13944;394300;1069.75;1.1;10.5;-2.4;1803.531;72.77324;0;0.0;1901614.1661;0.0;0.0;0.0;1.0
13945;394400;1069.75;1.1;10.5;-2.4;1803.43;72.77849;0;0.0;1901384.6301;0.0;0.0;0.0;1.0
13946;394500;1068.75;1.1;10.5;-2.4;1803.3304;72.78369;0;0.0;1901155.6424999998;0.0;0.0;0.0;1.0
13947;394600;1069.75;1.1;10.5;-2.4;1803.2322;72.78886;0;0.0;1900927.2025000001;0.0;0.0;0.0;1.0
13948;394700;1068.75;1.1;10.5;-2.4;1803.1351;72.79398;0;0.0;1900699.3092;0.0;0.0;0.0;1.0
13949;394800;1069.0;1.1;10.5;-2.4;1803.0394;72.799065;0;0.0;1900471.962;0.0;0.0;0.0;1.0
13950;394900;1069.25;1.1;10.5;-2.4;1802.9451;72.80411;0;0.0;1900245.1602999999;0.0;0.0;0.0;1.0
13951;395000;1069.25;1.1;10.5;-2.4;1802.8519;72.809105;0;0.0;1900018.9031;0.0;0.0;0.0;1.0
13952;395100;1069.0;1.1;10.5;-2.4;1802.7603;72.814064;0;0.0;1899793.1900000002;0.0;0.0;0.0;1.0
13953;395200;1069.25;1.1;10.5;-2.4;1802.6698;72.81898;0;0.0;1899568.02;0.0;0.0;0.0;1.0
13954;395300;1069.25;1.1;10.5;-2.4;1802.5807;72.82385;0;0.0;1899343.3924;0.0;0.0;0.0;1.0
13955;395400;1069.0;1.1;10.5;-2.4;1802.493;72.82868;0;0.0;1899119.3066999998;0.0;0.0;0.0;1.0
13956;395500;1069.75;1.1;10.5;-2.4;1802.4066;72.833466;0;0.0;1898895.762;0.0;0.0;0.0;1.0
13957;395600;1070.25;1.1;10.5;-2.4;1802.3217;72.8382;0;0.0;1898672.7577;0.0;0.0;0.0;1.0
13958;395700;1068.25;1.1;10.5;-2.4;1802.2379;72.8429;0;0.0;1898450.2928000002;0.0;0.0;0.0;1.0
13959;395800;1070.25;1.1;10.5;-2.4;1802.1556;72.84756;0;0.0;1898228.3667;0.0;0.0;0.0;1.0
13960;395900;1071.25;1.1;10.5;-2.4;1802.0747;72.852165;0;0.0;1898006.9788;0.0;0.0;0.0;1.0
13961;396000;1071.25;1.1;10.5;-2.4;1801.9952;72.856735;0;0.0;1897786.1283;0.0;0.0;0.0;1.0
13962;396100;1073.25;1.1;10.5;-2.4;1801.917;72.86125;0;0.0;1897565.8143;0.0;0.0;0.0;1.0
